,all_covered_probes_x,passed_seconds,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,row_wise_mean,unix_time
294,994,98,994,994,994,994,994,994,994,994,994,994.0,1707215724
295,994,99,994,994,994,994,994,994,994,994,994,994.0,1707215725
296,994,99,994,994,994,994,994,994,994,994,994,994.0,1707215725
297,994,99,994,994,994,994,994,994,994,994,994,994.0,1707215725
298,994,100,994,994,994,994,994,994,994,994,994,994.0,1707215726
299,994,100,994,994,994,994,994,994,994,994,994,994.0,1707215726
300,994,100,994,994,994,994,994,994,994,994,994,994.0,1707215726
301,994,101,994,994,994,994,994,994,994,994,994,994.0,1707215727
302,994,101,994,994,994,994,994,994,994,994,994,994.0,1707215727
303,994,101,994,994,994,994,994,994,994,994,994,994.0,1707215727
304,994,102,994,994,994,994,994,994,994,994,994,994.0,1707215728
305,994,102,994,994,994,994,994,994,994,994,994,994.0,1707215728
306,994,102,994,994,994,994,994,994,994,994,994,994.0,1707215728
307,994,103,994,994,994,994,994,994,994,994,994,994.0,1707215729
308,994,103,994,994,994,994,994,994,994,994,994,994.0,1707215729
309,994,103,994,994,994,994,994,994,994,994,994,994.0,1707215729
310,994,104,994,994,994,994,994,994,994,994,994,994.0,1707215730
311,994,104,994,994,994,994,994,994,994,994,994,994.0,1707215730
312,994,104,994,994,994,994,994,994,994,994,994,994.0,1707215730
313,994,105,994,994,994,994,994,994,994,994,994,994.0,1707215731
314,994,105,994,994,994,994,994,994,994,994,994,994.0,1707215731
315,994,105,994,994,994,994,994,994,994,994,994,994.0,1707215731
316,994,106,994,994,994,994,994,994,994,994,994,994.0,1707215732
317,994,106,994,994,994,994,994,994,994,994,994,994.0,1707215732
318,994,106,994,994,994,994,994,994,994,994,994,994.0,1707215732
319,994,107,994,994,994,994,994,994,994,994,994,994.0,1707215733
320,994,107,994,994,994,994,994,994,994,994,994,994.0,1707215733
321,994,107,994,994,994,994,994,994,994,994,994,994.0,1707215733
322,994,108,994,994,994,994,994,994,994,994,994,994.0,1707215734
323,994,108,994,994,994,994,994,994,994,994,994,994.0,1707215734
324,994,108,994,994,994,994,994,994,994,994,994,994.0,1707215734
325,994,109,994,994,994,994,994,994,994,994,994,994.0,1707215735
326,994,109,994,994,994,994,994,994,994,994,994,994.0,1707215735
327,994,109,994,994,994,994,994,994,994,994,994,994.0,1707215735
328,994,110,994,994,994,994,994,994,994,994,994,994.0,1707215736
329,994,110,994,994,994,994,994,994,994,994,994,994.0,1707215736
330,994,110,994,994,994,994,994,994,994,994,994,994.0,1707215736
331,994,111,994,994,994,994,994,994,994,994,994,994.0,1707215737
332,994,111,994,994,994,994,994,994,994,994,994,994.0,1707215737
333,994,111,994,994,994,994,994,994,994,994,994,994.0,1707215737
334,994,112,994,994,994,994,994,994,994,994,994,994.0,1707215738
335,994,112,994,994,994,994,994,994,994,994,994,994.0,1707215738
336,994,112,994,994,994,994,994,994,994,994,994,994.0,1707215738
337,994,113,994,994,994,994,994,994,994,994,994,994.0,1707215739
338,994,113,994,994,994,994,994,994,994,994,994,994.0,1707215739
339,994,113,994,994,994,994,994,994,994,994,994,994.0,1707215739
340,994,114,994,994,994,994,994,994,994,994,994,994.0,1707215740
341,994,114,994,994,994,994,994,994,994,994,994,994.0,1707215740
342,994,114,994,994,994,994,994,994,994,994,994,994.0,1707215740
343,994,115,994,994,994,994,994,994,994,994,994,994.0,1707215741
344,994,115,994,994,994,994,994,994,994,994,994,994.0,1707215741
345,994,115,994,994,994,994,994,994,994,994,994,994.0,1707215741
346,994,116,994,994,994,994,994,994,994,994,994,994.0,1707215742
347,994,116,994,994,994,994,994,994,994,994,994,994.0,1707215742
348,994,116,994,994,994,994,994,994,994,994,994,994.0,1707215742
349,994,117,994,994,994,994,994,994,994,994,994,994.0,1707215743
350,994,117,994,994,994,994,994,994,994,994,994,994.0,1707215743
351,994,117,994,994,994,994,994,994,994,994,994,994.0,1707215743
352,994,118,994,994,994,994,994,994,994,994,994,994.0,1707215744
353,994,118,994,994,994,994,994,994,994,994,994,994.0,1707215744
354,994,118,994,994,994,994,994,994,994,994,994,994.0,1707215744
355,994,119,994,994,994,994,994,994,994,994,994,994.0,1707215745
356,994,119,994,994,994,994,994,994,994,994,994,994.0,1707215745
357,994,119,994,994,994,994,994,994,994,994,994,994.0,1707215745
358,994,120,994,994,994,994,994,994,994,994,994,994.0,1707215746
359,994,120,994,994,994,994,994,994,994,994,994,994.0,1707215746
360,994,120,994,994,994,994,994,994,994,994,994,994.0,1707215746
361,994,121,994,994,994,994,994,994,994,994,994,994.0,1707215747
362,994,121,994,994,994,994,994,994,994,994,994,994.0,1707215747
363,994,121,994,994,994,994,994,994,994,994,994,994.0,1707215747
364,994,122,994,994,994,994,994,994,994,994,994,994.0,1707215748
365,994,122,994,994,994,994,994,994,994,994,994,994.0,1707215748
366,994,122,994,994,994,994,994,994,994,994,994,994.0,1707215748
367,994,123,994,994,994,994,994,994,994,994,994,994.0,1707215749
368,994,123,994,994,994,994,994,994,994,994,994,994.0,1707215749
369,994,123,994,994,994,994,994,994,994,994,994,994.0,1707215749
370,994,124,994,994,994,994,994,994,994,994,994,994.0,1707215750
371,994,124,994,994,994,994,994,994,994,994,994,994.0,1707215750
372,994,124,994,994,994,994,994,994,994,994,994,994.0,1707215750
373,994,125,994,994,994,994,994,994,994,994,994,994.0,1707215751
374,994,125,994,994,994,994,994,994,994,994,994,994.0,1707215751
375,994,125,994,994,994,994,994,994,994,994,994,994.0,1707215751
376,994,126,994,994,994,994,994,994,994,994,994,994.0,1707215752
377,994,126,994,994,994,994,994,994,994,994,994,994.0,1707215752
378,994,126,994,994,994,994,994,994,994,994,994,994.0,1707215752
379,994,127,994,994,994,994,994,994,994,994,994,994.0,1707215753
380,994,127,994,994,994,994,994,994,994,994,994,994.0,1707215753
381,994,127,994,994,994,994,994,994,994,994,994,994.0,1707215753
382,994,128,994,994,994,994,994,994,994,994,994,994.0,1707215754
383,994,128,994,994,994,994,994,994,994,994,994,994.0,1707215754
384,994,128,994,994,994,994,994,994,994,994,994,994.0,1707215754
385,994,129,994,994,994,994,994,994,994,994,994,994.0,1707215755
386,994,129,994,994,994,994,994,994,994,994,994,994.0,1707215755
387,994,129,994,994,994,994,994,994,994,994,994,994.0,1707215755
388,994,130,994,994,994,994,994,994,994,994,994,994.0,1707215756
389,994,130,994,994,994,994,994,994,994,994,994,994.0,1707215756
390,994,130,994,994,994,994,994,994,994,994,994,994.0,1707215756
391,994,131,994,994,994,994,994,994,994,994,994,994.0,1707215757
392,994,131,994,994,994,994,994,994,994,994,994,994.0,1707215757
393,994,131,994,994,994,994,994,994,994,994,994,994.0,1707215757
394,994,132,994,994,994,994,994,994,994,994,994,994.0,1707215758
395,994,132,994,994,994,994,994,994,994,994,994,994.0,1707215758
396,994,132,994,994,994,994,994,994,994,994,994,994.0,1707215758
397,994,133,994,994,994,994,994,994,994,994,994,994.0,1707215759
398,994,133,994,994,994,994,994,994,994,994,994,994.0,1707215759
399,994,133,994,994,994,994,994,994,994,994,994,994.0,1707215759
400,994,134,994,994,994,994,994,994,994,994,994,994.0,1707215760
401,994,134,994,994,994,994,994,994,994,994,994,994.0,1707215760
402,994,134,994,994,994,994,994,994,994,994,994,994.0,1707215760
403,994,135,994,994,994,994,994,994,994,994,994,994.0,1707215761
404,994,135,994,994,994,994,994,994,994,994,994,994.0,1707215761
